hru;band;precip;pet;z;is_channel;edges;area;geom;sf_type;sf_param;rz_type;rz_param;uz_type;uz_param;sz_type;sz_param;uid;name;s_sf;s_rz;s_uz;s_sz
3858;58;precip;precip;617.691650390625;FALSE;{"hru":[4056,3992,3927,3929],"width":[0.290825932497201,0.33375244140625,0.17468243525287,0.0500991821289063],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349174 508364, 349174 508404, 349214 508404, 349214 508364, 349174 508364));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3859;58;precip;precip;609.099792480469;FALSE;{"hru":[3994,4178,4240,3930,4307],"width":[0.00645599365234375,0.108352331981043,0.154391479492188,0.044622802734375,0.146600360982328],slope:[20,14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349614 508324, 349614 508364, 349654 508364, 349654 508324, 349614 508324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3860;58;precip;precip;612.357177734375;FALSE;{"hru":[3930,3996,3932,4059],"width":[0.0891360664583805,0.205770874023437,0.0649688720703125,0.2054565130315],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349574 508244, 349574 508284, 349614 508284, 349614 508244, 349574 508244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3861;58;precip;precip;542.221618652344;FALSE;{"hru":[7598,7243,3931,7193],"width":[0.219451694395591,0.227261352539062,0.0760331844534833,0.105224609375],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350574 508204, 350574 508244, 350614 508244, 350614 508204, 350574 508204));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3862;58;precip;precip;605.760986328125;FALSE;{"hru":[3997,4060,3933,4121],"width":[0.00806522093104468,0.174815368652344,0.14022216796875,0.209506926325833],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349534 508124, 349534 508164, 349574 508164, 349574 508124, 349534 508124));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3863;58;precip;precip;599.299072265625;FALSE;{"hru":[3998,4061,3934,4905],"width":[0.0482726400608614,0.132786560058594,0.0953140258789062,0.144337783284348],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349494 508004, 349494 508044, 349534 508044, 349534 508004, 349494 508004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3864;58;precip;precip;597.033264160156;FALSE;{"hru":[3934,4835,3935,4766,4972],"width":[0.0273429871350548,0.122367858886719,0.00258950237250933,0.0976608276367188,0.122028141385858],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349454 507924, 349454 507964, 349494 507964, 349494 507924, 349454 507924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3865;58;precip;precip;597.380554199219;FALSE;{"hru":[3935,4705,4579,4639],"width":[0.0087287809140002,0.0883377075195313,0.0275650024414062,0.048633012474369],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349374 507844, 349374 507884, 349414 507884, 349414 507844, 349374 507844));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3866;58;precip;precip;597.317260742188;FALSE;{"hru":[4579,4440,4308,4373,4242],"width":[0.0183725193329537,0.0116378784179688,0.00173172971161561,0.00258331298828125,0.00107140660662573],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349334 507764, 349334 507804, 349374 507804, 349374 507764, 349334 507764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3867;58;precip;precip;597.785095214844;FALSE;{"hru":[3936,4181,4062],"width":[0.00582314346018035,0.0097259521484375,0.00326493090800551],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349214 507684, 349214 507724, 349254 507724, 349254 507684, 349214 507684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3868;58;precip;precip;597.751708984375;FALSE;{"hru":[4062,3937],"width":[0.00267474015893776,0.002886962890625],slope:[14.1421356237309,20]};1600;POLYGON ((349214 507604, 349214 507644, 349254 507644, 349254 507604, 349214 507604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3869;59;precip;precip;414.445587158203;FALSE;{"hru":[3938,4001,4123],"width":[0.0939590454101562,0.143755340576172,0.196842101805619],slope:[20,20,14.1421356237309]};1600;POLYGON ((351054 513604, 351054 513644, 351094 513644, 351094 513604, 351054 513604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3870;59;precip;precip;418.626953125;FALSE;{"hru":[3939,4002,3940,4441],"width":[0.0849615728420311,0.181589508056641,0.102247619628906,0.166506081511672],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350974 513484, 350974 513524, 351014 513524, 351014 513484, 350974 513484));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3871;59;precip;precip;418.988006591797;FALSE;{"hru":[4183,3941,4124,4244],"width":[0.114394378662109,0.0118108282169472,0.106710815429687,0.106555325230454],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350894 513404, 350894 513444, 350934 513444, 350934 513404, 350894 513404));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3872;59;precip;precip;421.755126953125;FALSE;{"hru":[3941,4003,4184],"width":[0.0858810424804688,0.121292877197266,0.138972118576644],slope:[20,20,14.1421356237309]};1600;POLYGON ((350814 513364, 350814 513404, 350854 513404, 350854 513364, 350814 513364));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3873;59;precip;precip;418.553009033203;FALSE;{"hru":[4003,4310,4005,4376,4444],"width":[0.0291610335924207,0.152306365966797,0.0113997447153114,0.176772308349609,0.190111553555738],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350774 513284, 350774 513324, 350814 513324, 350814 513284, 350774 513284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3874;59;precip;precip;426.077301025391;FALSE;{"hru":[3942,4006,4125],"width":[0.0365303039550781,0.0537490844726562,0.0809251860188822],slope:[20,20,14.1421356237309]};1600;POLYGON ((350574 513244, 350574 513284, 350614 513284, 350614 513244, 350574 513244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3875;59;precip;precip;425.048706054688;FALSE;{"hru":[3942,3943,4125,4246,4378],"width":[0.0108154296875,0.0497215270996094,0.0627420240469182,0.161202239990234,0.194243967758534],slope:[20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350654 513244, 350654 513284, 350694 513284, 350694 513244, 350654 513244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3876;59;precip;precip;426.549011230469;FALSE;{"hru":[3944,4007,4067,4248],"width":[0.0247702086320346,0.0793800354003906,0.086944580078125,0.122575713241712],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350494 513084, 350494 513124, 350534 513124, 350534 513084, 350494 513084));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3877;59;precip;precip;425.258239746094;FALSE;{"hru":[4127,3945,4187,4381],"width":[0.0646011352539062,0.0215781074782559,0.139444732666016,0.159963811663459],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350414 513004, 350414 513044, 350454 513044, 350454 513004, 350414 513004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3878;59;precip;precip;508.082305908203;FALSE;{"hru":[4653,4318,4009,4254],"width":[0.100717076339768,0.134614562988281,0.0695092569137426,0.00637435913085938],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349614 512204, 349614 512244, 349654 512244, 349654 512204, 349614 512204));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3879;59;precip;precip;431.568359375;FALSE;{"hru":[4253,3946,4193,4133],"width":[0.105557287857716,0.0568077087402344,0.105593872070312,0.0520851428247205],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351854 512204, 351854 512244, 351894 512244, 351894 512204, 351854 512204));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3880;59;precip;precip;514.756896972656;FALSE;{"hru":[4190,4010,4071,3948,3949],"width":[0.0423545481803557,0.04354248046875,0.0577065208917095,0.024285888671875,0.00869903564453125],slope:[14.1421356237309,20,14.1421356237309,20,20]};1600;POLYGON ((349414 512164, 349414 512204, 349454 512204, 349454 512164, 349414 512164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3881;59;precip;precip;505.815185546875;FALSE;{"hru":[3947,4192,4255,3950,4319],"width":[0.0245460510253906,0.120274293008144,0.267546081542969,0.0154075622558594,0.278308385924423],slope:[20,14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349694 512164, 349694 512204, 349734 512204, 349734 512164, 349694 512164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3882;59;precip;precip;438.603179931641;FALSE;{"hru":[3951,5402,5928,5345],"width":[0.0805637346460528,0.125816345214844,0.0934017321374287,0.0332656860351562],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351854 512004, 351854 512044, 351894 512044, 351894 512004, 351854 512004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3883;59;precip;precip;471.251129150391;FALSE;{"hru":[4258,4321,3952,4391],"width":[0.0337072286951574,0.435122680664063,0.182851409912109,0.453688368378888],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349614 511884, 349614 511924, 349654 511924, 349654 511884, 349614 511884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3884;59;precip;precip;477.242126464844;FALSE;{"hru":[3952,4016,4077],"width":[0.235202342576379,0.429434967041016,0.346514799456997],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349574 511804, 349574 511844, 349614 511844, 349614 511804, 349574 511804));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3885;59;precip;precip;384.244781494141;FALSE;{"hru":[4460,3953,4393,4324],"width":[0.493193924469822,0.0928642272949219,0.655070495605469,0.454515930178769],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350814 511764, 350814 511804, 350854 511804, 350854 511764, 350814 511764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3886;59;precip;precip;456.68212890625;FALSE;{"hru":[4392,4461,4530,3955],"width":[0.0841474980336735,0.156224822998047,0.159633650110964,0.034136962890625],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351774 511764, 351774 511804, 351814 511804, 351814 511764, 351774 511764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3887;59;precip;precip;452.279998779297;FALSE;{"hru":[4530,5640,5687,5594,5505],"width":[0.0818142485001104,0.190386199951172,0.166266552542215,0.123195648193359,0.04483777305966],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351854 511764, 351854 511804, 351894 511804, 351894 511764, 351854 511764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3888;59;precip;precip;456.650360107422;FALSE;{"hru":[3954,4137,4018],"width":[0.0258430480957031,0.0442421875139828,0.0277458190917969],slope:[20,14.1421356237309,20]};1600;POLYGON ((351614 511724, 351614 511764, 351654 511764, 351654 511724, 351614 511724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3889;59;precip;precip;456.346893310547;FALSE;{"hru":[4137,4078,3955,4018],"width":[0.038877601765601,0.0477241516113281,0.0182122938736547,0.0201591491699219],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351694 511724, 351694 511764, 351734 511764, 351734 511724, 351694 511724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3890;59;precip;precip;455.63623046875;FALSE;{"hru":[4600,4664,3956,4725],"width":[0.42134764166489,0.729988098144531,0.121479797363281,0.627670559031858],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349614 511684, 349614 511724, 349654 511724, 349654 511684, 349614 511684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3891;59;precip;precip;452.722686767578;FALSE;{"hru":[3957,5298,5067,5245],"width":[0.0312191484989047,0.0560073852539062,0.00634613037109375,0.0368265000947092],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351854 511604, 351854 511644, 351894 511644, 351894 511604, 351854 511604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3892;59;precip;precip;409.715484619141;FALSE;{"hru":[4328,4397,5133,4466,3959],"width":[0.130359865269407,0.429395294189453,0.657684509968224,0.568563842773438,0.196194726212491],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349814 511444, 349814 511484, 349854 511484, 349854 511444, 349814 511444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3893;59;precip;precip;410.775756835938;FALSE;{"hru":[4081,3958,4141,4202],"width":[0.28510582965226,0.0568679809570313,0.444964599609375,0.42529879070161],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350974 511444, 350974 511484, 351014 511484, 351014 511444, 350974 511444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3894;59;precip;precip;402.533630371094;FALSE;{"hru":[8580,3960,8501,8416],"width":[0.42137083929031,0.192852020263672,0.266659545898437,0.0421285062024221],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350934 511324, 350934 511364, 350974 511364, 350974 511324, 350934 511324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3895;59;precip;precip;467.361907958984;FALSE;{"hru":[4332,4467,4266,4205],"width":[0.636280059814453,0.886434675799767,0.609487915039063,0.196631165258191],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349894 511244, 349894 511284, 349934 511284, 349934 511244, 349894 511244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3896;59;precip;precip;468.480621337891;FALSE;{"hru":[4265,4022,4142,4083,3961],"width":[0.0580010767865824,0.0244300842285156,0.0183126370905894,0.0319175720214844,0.0160903930664062],slope:[14.1421356237309,20,14.1421356237309,20,20]};1600;POLYGON ((352054 511244, 352054 511284, 352094 511284, 352094 511244, 352054 511244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3897;59;precip;precip;468.167572021484;FALSE;{"hru":[3961,4023,3962],"width":[0.00584364368729605,0.014996337890625,0.00941715696135893],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((352134 511204, 352134 511244, 352174 511244, 352174 511204, 352134 511204));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3898;59;precip;precip;473.108917236328;FALSE;{"hru":[4084,4024,3963,4145],"width":[0.204079760936782,0.2830322265625,0.0527801513671875,0.204373237872333],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349894 511084, 349894 511124, 349934 511124, 349934 511084, 349894 511084));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3899;59;precip;precip;475.268280029297;FALSE;{"hru":[4025,5408,5460,6337],"width":[0.176516723632813,0.00649101928042338,0.205545043945313,0.249267116816731],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349814 511004, 349814 511044, 349854 511044, 349854 511004, 349814 511004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3900;59;precip;precip;428.183532714844;FALSE;{"hru":[3964,4405,4472,4337],"width":[0.113819958344665,0.164210510253906,0.125508324678579,0.0155410766601562],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350974 510844, 350974 510884, 351014 510884, 351014 510844, 350974 510844));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3901;59;precip;precip;584.708190917969;FALSE;{"hru":[3965,4088,4473,4028,3967],"width":[0.0119430007338774,0.184048461914062,0.246027541452789,0.138832092285156,0.00658488874142685],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349294 510644, 349294 510684, 349334 510684, 349334 510644, 349294 510644));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3902;59;precip;precip;441.692932128906;FALSE;{"hru":[4089,3966,4474,4674,4409],"width":[0.124058203349974,0.00511398315429687,0.176914215087891,0.126217200953053,0.00171890258789063],slope:[14.1421356237309,20,20,14.1421356237309,20]};1600;POLYGON ((351054 510604, 351054 510644, 351094 510644, 351094 510604, 351054 510604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3903;59;precip;precip;592.688171386719;FALSE;{"hru":[3968,4090,4149,4029],"width":[0.00931033998849292,0.0867965698242188,0.0777864933515365,0.0487152099609375],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349414 510444, 349414 510484, 349454 510484, 349454 510444, 349414 510444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3904;59;precip;precip;591.453186035156;FALSE;{"hru":[4149,4091,4150,4029,4030,3969,4092],"width":[0.0559548304326391,0.0745193481445312,0.0568061293376015,0.017840576171875,0.0245513916015625,0.002197265625,0.0302971777583592],slope:[14.1421356237309,20,14.1421356237309,20,20,20,14.1421356237309]};1600;POLYGON ((349494 510444, 349494 510484, 349534 510484, 349534 510444, 349494 510444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3905;59;precip;precip;455.493530273438;FALSE;{"hru":[4215,3970,4153,4094],"width":[0.197100512563209,0.0552398681640625,0.228610229492188,0.126357465664897],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351054 510244, 351054 510284, 351094 510284, 351094 510244, 351054 510244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3906;59;precip;precip;583.448120117188;FALSE;{"hru":[4678,5201,4740,4033],"width":[0.163227844238281,0.286308329816494,0.310316467285156,0.131224111686232],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349534 510164, 349534 510204, 349574 510204, 349574 510164, 349534 510164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3907;59;precip;precip;457.870361328125;FALSE;{"hru":[4095,3971,4034,3973],"width":[0.205194325916283,0.0720077514648438,0.206313323974609,0.0899647072175835],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351014 510084, 351014 510124, 351054 510124, 351054 510084, 351014 510084));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
3908;59;precip;precip;586.616882324219;FALSE;{"hru":[3972,4096,4035,4156],"width":[0.161108048024312,0.314620971679688,0.171241760253906,0.3634571582088],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349534 510044, 349534 510084, 349574 510084, 349574 510044, 349534 510044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
